2022,1,6,Tokyo-to,Total amount of domestic fruits,Kumamoto,60673,404
2022,1,6,Tokyo-to,Mandarin orange,Aggregate,47428,286
2022,1,6,Tokyo-to,Mandarin orange,Shizuoka,230923,287
2022,1,6,Tokyo-to,Mandarin orange,Ehime,94754,356
2022,1,6,Tokyo-to,Mandarin orange,Nagasaki,67565,310
2022,1,6,Tokyo-to,Mandarin orange,Wakayama,52756,193
2022,1,6,Tokyo-to,Sweet amanatsu,Kumamoto,22080,236
2022,1,6,Tokyo-to,Iyokan,Aggregate,1640,272
2022,1,6,Tokyo-to,Iyokan,Ehime,44857,276
2022,1,6,Tokyo-to,Hassaku,Wakayama,8396,221
2022,1,6,Tokyo-to,Other miscellaneous things,Aggregate,73145,456
2022,1,6,Tokyo-to,Apple,Aggregate,20504,377
2022,1,6,Tokyo-to,Apple,Aomori,131385,416
2022,1,6,Tokyo-to,Apple,Iwate,18200,265
2022,1,6,Tokyo-to,Jonagold,Aomori,6304,430
2022,1,6,Tokyo-to,Onrin apples,Aomori,17730,381
2022,1,6,Tokyo-to,Fuji apples,Aggregate,19610,372
2022,1,6,Tokyo-to,Fuji apples,Aomori,98133,415
2022,1,6,Tokyo-to,Fuji apples,Yamagata,13574,186
2022,1,6,Tokyo-to,Other apples,Aggregate,14738,392
2022,1,6,Tokyo-to,Japan Pear,Tochigi,90,540
2022,1,6,Tokyo-to,Nothing else,Aggregate,90,540
2022,1,6,Tokyo-to,pear,Aomori,3520,469
2022,1,6,Tokyo-to,pear,Yamagata,1180,551
2022,1,6,Tokyo-to,Persimmon,Aggregate,70,489
2022,1,6,Tokyo-to,Persimmon,Fukuoka,5480,490
2022,1,6,Tokyo-to,Sweetened,Fukuoka,5480,490
2022,1,6,Tokyo-to,Astringent,Fukushima,70,386
2022,1,6,Tokyo-to,Grape,Aomori,1964,669
2022,1,6,Tokyo-to,Grape,Nagano,1887,3227
2022,1,6,Tokyo-to,Other grapes,Aggregate,3851,1923
2022,1,6,Tokyo-to,Strawberry,Aggregate,22082,1884
2022,1,6,Tokyo-to,Strawberry,Tochigi,66446,1684
2022,1,6,Tokyo-to,Strawberry,Fukuoka,19968,2323
2022,1,6,Tokyo-to,Strawberry,Shizuoka,13251,2099
2022,1,6,Tokyo-to,Strawberry,Ibaraki,12063,1679
2022,1,6,Tokyo-to,Melon,Aggregate,1918,1520
2022,1,6,Tokyo-to,Melon,Shizuoka,6693,1937
2022,1,6,Tokyo-to,Melon,Kumamoto,3790,932
2022,1,6,Tokyo-to,Greenhouse melon,Aggregate,1709,1628
2022,1,6,Tokyo-to,Greenhouse melon,Shizuoka,6693,1937
2022,1,6,Tokyo-to,Greenhouse melon,Kumamoto,2330,1015
2022,1,6,Tokyo-to,Andes,Kumamoto,820,723
2022,1,6,Tokyo-to,Other melons,Aggregate,849,930
2022,1,6,Tokyo-to,Watermelon,Kochi,20,432
2022,1,6,Tokyo-to,Kiwi Frutz,Aggregate,42,619
2022,1,6,Tokyo-to,Kiwi Frutz,Ehime,120,770
2022,1,6,Tokyo-to,Kiwi Frutz,Gunma,120,473
2022,1,6,Tokyo-to,Kiwi Frutz,Yamanashi,115,560
2022,1,6,Tokyo-to,Other domestic fruits,Aggregate,1085,1747
2022,1,6,Tokyo-to,Imported fruit,Aggregate,34780,288
2022,1,6,Tokyo-to,banana,Aggregate,15864,193
2022,1,6,Tokyo-to,pineapple,Aggregate,4275,166
2022,1,6,Tokyo-to,lemon,Aggregate,4855,429
2022,1,6,Tokyo-to,grapefruits,Aggregate,3870,261
2022,1,6,Tokyo-to,Orange,Aggregate,2648,284
2022,1,6,Tokyo-to,Import yellow peach,Aggregate,60,2484
2022,1,6,Tokyo-to,Imported kiwi,Aggregate,720,547
2022,1,6,Tokyo-to,Other imported fruits,Aggregate,2490,746
2022,1,6,Tokyo-to,Total amount of vegetables,Aggregate,1090917,254
2022,1,6,Tokyo-to,Total amount of vegetables,Chiba,661055,179
2022,1,6,Tokyo-to,Total amount of vegetables,Ibaraki,656612,140
2022,1,6,Tokyo-to,Total amount of vegetables,Aichi,420006,220
2022,1,6,Tokyo-to,Total amount of vegetables,Hokkaido,281734,215
2022,1,6,Tokyo-to,Total amount of vegetables,Kanagawa,267145,100
2022,1,6,Tokyo-to,Total amount of vegetables,Kumamoto,205789,336
2022,1,6,Tokyo-to,Total amount of vegetables,Shizuoka,124374,449
2022,1,6,Tokyo-to,Radish,Aggregate,32641,89
2022,1,6,Tokyo-to,Radish,Kanagawa,198851,91
2022,1,6,Tokyo-to,Radish,Chiba,160689,87
2022,1,6,Tokyo-to,turnip,Aggregate,8389,158
2022,1,6,Tokyo-to,turnip,Chiba,41624,163
2022,1,6,Tokyo-to,Carrots,Aggregate,22431,108
2022,1,6,Tokyo-to,Carrots,Chiba,158709,109
2022,1,6,Tokyo-to,Burdock,Aggregate,4565,407
2022,1,6,Tokyo-to,Burdock,Kagoshima,12676,667
2022,1,6,Tokyo-to,Burdock,Aomori,11958,177
2022,1,6,Tokyo-to,bambooshoot,Aggregate,1026,1670
2022,1,6,Tokyo-to,bambooshoot,Kagoshima,275,2964
2022,1,6,Tokyo-to,bambooshoot,Fukuoka,30,1915
2022,1,6,Tokyo-to,Lotus root,Aggregate,432,594
2022,1,6,Tokyo-to,Lotus root,Ibaraki,21586,595
2022,1,6,Tokyo-to,Chinese cabbage,Aggregate,47388,33
2022,1,6,Tokyo-to,Chinese cabbage,Ibaraki,431622,30
2022,1,6,Tokyo-to,Mizuna,Aggregate,713,474
2022,1,6,Tokyo-to,Mizuna,Ibaraki,10327,463
2022,1,6,Tokyo-to,Komatsuna,Aggregate,5369,345
2022,1,6,Tokyo-to,Komatsuna,Ibaraki,20592,354
2022,1,6,Tokyo-to,Komatsuna,Saitama,5198,322
2022,1,6,Tokyo-to,Other vegetables,Aggregate,483,699
2022,1,6,Tokyo-to,Bok choy,Aggregate,2672,339
2022,1,6,Tokyo-to,Bok choy,Ibaraki,12872,342
2022,1,6,Tokyo-to,cabbage,Aggregate,100169,69
2022,1,6,Tokyo-to,cabbage,Aichi,309732,71
2022,1,6,Tokyo-to,cabbage,Chiba,134179,70
2022,1,6,Tokyo-to,Spinach,Aggregate,5451,539
2022,1,6,Tokyo-to,Spinach,Gunma,12422,569
2022,1,6,Tokyo-to,Spinach,Ibaraki,11062,549
2022,1,6,Tokyo-to,Spinach,Saitama,4848,484
2022,1,6,Tokyo-to,Green onions,Aggregate,25570,391
2022,1,6,Tokyo-to,Green onions,Ibaraki,46974,261
2022,1,6,Tokyo-to,Green onions,Chiba,38322,353
2022,1,6,Tokyo-to,Green onions,Saitama,34549,396
